,observation_date,percent_manufacturing,real_wages_manufacturing,real_wages_all,gini,cpi
287,1987-12-01,0.14751219673814908,8.555363321799309,8.027681660899653,37.2,9.89
288,1988-01-01,0.14706247055030627,8.543103448275863,8.00862068965517,37.7,9.91
289,1988-02-01,0.14710786093961503,8.537005163511187,7.994836488812392,37.7,9.92
290,1988-03-01,0.1475771835948161,8.532188841201718,7.991416309012876,37.7,9.94
291,1988-04-01,0.1474132172105797,8.523890784982935,7.986348122866893,37.7,9.99
292,1988-05-01,0.1477810540922269,8.527659574468084,8.008510638297873,37.7,10.02
293,1988-06-01,0.1474895655824751,8.508474576271185,7.974576271186441,37.7,10.04
294,1988-07-01,0.14733900464389924,8.481012658227849,7.974683544303797,37.7,10.05
295,1988-08-01,0.14649744114636643,8.46218487394958,7.949579831932773,37.7,10.07
296,1988-09-01,0.14688422433584783,8.468619246861923,7.958158995815899,37.7,10.12
297,1988-10-01,0.14701405822954683,8.47372810675563,7.973311092577148,37.7,10.16
298,1988-11-01,0.14679908999730915,8.470490440565253,7.963424771404822,37.7,10.19
299,1988-12-01,0.14699646066774313,8.450704225352112,7.953603976801987,37.7,10.2
300,1989-01-01,0.1463408704108923,8.44059405940594,7.962046204620463,38.2,10.23
301,1989-02-01,0.1466276850611118,8.4375,7.9605263157894735,38.2,10.26
302,1989-03-01,0.14655878987559545,8.420621931260227,7.937806873977086,38.2,10.29
303,1989-04-01,0.14611742807429287,8.35093419983753,7.920389926888709,38.2,10.28
304,1989-05-01,0.1461036331535384,8.326596604688763,7.873888439773646,38.2,10.3
305,1989-06-01,0.14527198677366024,8.323932312651088,7.872683319903303,38.2,10.33
306,1989-07-01,0.14503859898198715,8.321285140562248,7.895582329317269,38.2,10.36
307,1989-08-01,0.144677286857916,8.345381526104418,7.895582329317269,38.2,10.39
308,1989-09-01,0.14459756018847222,8.341346153846155,7.908653846153846,38.2,10.41
309,1989-10-01,0.14406936583716418,8.317384370015949,7.910685805422648,38.2,10.43
310,1989-11-01,0.14350473775845055,8.292295472597297,7.887212073073869,38.2,10.44
311,1989-12-01,0.14362595082612434,8.305621536025336,7.901821060965955,38.2,10.49
312,1990-01-01,0.1414334872410258,8.250980392156862,7.858823529411764,38.3,10.52
313,1990-02-01,0.14233553416593747,8.3125,7.8671875,38.3,10.64
314,1990-03-01,0.14203384710773365,8.320373250388801,7.861586314152411,38.3,10.7
315,1990-04-01,0.14202261856441356,8.285492629945693,7.851047323506593,38.3,10.68
316,1990-05-01,0.1413581374659433,8.319132455460885,7.869868319132456,38.3,10.74
317,1990-06-01,0.1415511296218136,8.298691301000769,7.852193995381061,38.3,10.78
318,1990-07-01,0.14079947825533676,8.28352490421456,7.831417624521072,38.3,10.81
319,1990-08-01,0.14009048337169616,8.206686930091186,7.781155015197569,38.3,10.8
320,1990-09-01,0.13987386013408318,8.196226415094339,7.750943396226415,38.3,10.86
321,1990-10-01,0.13950553593396564,8.18590704647676,7.721139430284858,38.3,10.92
322,1990-11-01,0.13824065995082097,8.145100972326103,7.7187733732236365,38.3,10.89
323,1990-12-01,0.1379001442818411,8.144560357675113,7.704918032786885,38.3,10.93
324,1991-01-01,0.13758882140446985,8.144023756495917,7.698589458054937,38.0,10.97
